Location_ID,lon,lat,Vehicle_Type,Owner_Type,Body_Style,h6,h7,h8
Local_Freight_Other_Straight Truck_0000352,-77.582605,37.649444,Local Freight,Other,Straight Truck,86f040da7ffffff,87f040d84ffffff,88f040da27fffff
Local_Freight_Other_Straight Truck_0000353,-77.590801,37.650024,Local Freight,Other,Straight Truck,86f040da7ffffff,87f040da2ffffff,88f040da21fffff
Local_Freight_Other_Straight Truck_0000354,-77.602192,37.65125,Local Freight,Other,Straight Truck,86f040da7ffffff,87f040da2ffffff,88f040da29fffff
Local_Freight_Other_Straight Truck_0000355,-77.469025,37.65172,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d99ffffff,88f040d997fffff
Local_Freight_Other_Straight Truck_0000356,-77.401587,37.651827,Local Freight,Other,Straight Truck,86f040c87ffffff,87f040c84ffffff,88f040c847fffff
Local_Freight_Other_Straight Truck_0000357,-77.605564,37.652145,Local Freight,Other,Straight Truck,86f040da7ffffff,87f040da2ffffff,88f040da67fffff
Local_Freight_Other_Straight Truck_0000358,-77.234649,37.653185,Local Freight,Other,Straight Truck,86f040507ffffff,87f040500ffffff,88f040500dfffff
Local_Freight_Other_Straight Truck_0000359,-77.52221,37.655866,Local Freight,Other,Straight Truck,86f040d87ffffff,87f040d83ffffff,88f040d831fffff
Local_Freight_Other_Straight Truck_0000360,-77.459932,37.668152,Local Freight,Other,Straight Truck,86f040ca7ffffff,87f040ca6ffffff,88f040ca6dfffff
Local_Freight_Other_Straight Truck_0000361,-77.45894,37.668234,Local Freight,Other,Straight Truck,86f040ca7ffffff,87f040ca6ffffff,88f040ca65fffff
Local_Freight_Other_Straight Truck_0000362,-77.339375,37.670315,Local Freight,Other,Straight Truck,86f040c9fffffff,87f040c9dffffff,88f040c9d5fffff
Local_Freight_Other_Straight Truck_0000363,-77.381511,37.676095,Local Freight,Other,Straight Truck,86f040c87ffffff,87f040c82ffffff,88f040c82bfffff
Local_Freight_Other_Straight Truck_0000364,-77.463074,37.688296,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9b3fffff
Local_Freight_Other_Straight Truck_0000365,-77.499702,37.689887,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9dffffff,88f040d9d5fffff
Local_Freight_Other_Straight Truck_0000366,-77.384082,37.694599,Local Freight,Other,Straight Truck,86f040c87ffffff,87f040c82ffffff,88f040c829fffff
Local_Freight_Other_Straight Truck_0000367,-77.453038,37.694863,Local Freight,Other,Straight Truck,86f040cb7ffffff,87f040cb5ffffff,88f040cb59fffff
Local_Freight_Other_Straight Truck_0000368,-77.442916,37.697834,Local Freight,Other,Straight Truck,86f040cb7ffffff,87f040cb5ffffff,88f040cb53fffff
Local_Freight_Other_Straight Truck_0000369,-77.462385,37.700754,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9b3fffff
Local_Freight_Other_Straight Truck_0000370,-77.464166,37.702208,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9b3fffff
Local_Freight_Other_Straight Truck_0000371,-77.44427,37.708396,Local Freight,Other,Straight Truck,86f040cb7ffffff,87f040cb5ffffff,88f040cb51fffff
Local_Freight_Other_Straight Truck_0000372,-77.451235,37.711274,Local Freight,Other,Straight Truck,86f040cb7ffffff,87f040cb5ffffff,88f040cb59fffff
Local_Freight_Other_Straight Truck_0000373,-77.468296,37.711294,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9b1fffff
Local_Freight_Other_Straight Truck_0000374,-77.470742,37.723734,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9b1fffff
Local_Freight_Other_Straight Truck_0000375,-77.679979,37.725331,Local Freight,Other,Straight Truck,86f046a5fffffff,87f046a5cffffff,88f046a5c9fffff
Local_Freight_Other_Straight Truck_0000376,-77.364362,37.725937,Local Freight,Other,Straight Truck,86f040c87ffffff,87f040c9cffffff,88f040c827fffff
Local_Freight_Other_Straight Truck_0000377,-77.585526,37.73422,Local Freight,Other,Straight Truck,86f040db7ffffff,87f040db1ffffff,88f040db11fffff
Local_Freight_Other_Straight Truck_0000378,-77.477035,37.758989,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9bffffff,88f040d9bdfffff
Local_Freight_Other_Straight Truck_0000379,-77.480791,37.768094,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9affffff,88f040d9abfffff
Local_Freight_Other_Straight Truck_0000380,-77.478471,37.771003,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9affffff,88f040d9abfffff
Local_Freight_Other_Straight Truck_0000381,-77.652174,37.797093,Local Freight,Other,Straight Truck,86f046a5fffffff,87f046a58ffffff,88f046a585fffff
Local_Freight_Other_Straight Truck_0000382,-77.661613,37.81507,Local Freight,Other,Straight Truck,86f046a5fffffff,87f046a5effffff,88f046a5e1fffff
Local_Freight_Other_Straight Truck_0000383,-77.669787,37.815645,Local Freight,Other,Straight Truck,86f046a5fffffff,87f046a5effffff,88f046a5e9fffff
Local_Freight_Other_Straight Truck_0000384,-77.473944,37.81906,Local Freight,Other,Straight Truck,86f040d9fffffff,87f040d9affffff,88f040d9a7fffff
Local_Freight_Other_Straight Truck_0000385,-77.689234,37.82415,Local Freight,Other,Straight Truck,86f046a57ffffff,87f046a51ffffff,88f046a511fffff
Local_Freight_Other_Straight Truck_0000386,-77.687391,37.824372,Local Freight,Other,Straight Truck,86f046a57ffffff,87f046a51ffffff,88f046a511fffff
Local_Freight_Other_Straight Truck_0000387,-77.734533,37.835662,Local Freight,Other,Straight Truck,86f046a77ffffff,87f046a73ffffff,88f046a731fffff
Local_Freight_Other_Straight Truck_0000388,-77.437452,37.843607,Local Freight,Other,Straight Truck,86f040cb7ffffff,87f040cb0ffffff,88f040cb0dfffff
Local_Freight_Other_Straight Truck_0000389,-77.669466,37.858975,Local Freight,Other,Straight Truck,86f046a5fffffff,87f046a5effffff,88f046a5edfffff
Local_Freight_Other_Straight Truck_0000390,-77.540773,37.860505,Local Freight,Other,Straight Truck,86f040d97ffffff,87f040d90ffffff,88f040d90bfffff
Local_Freight_Other_Straight Truck_0000391,-77.588374,37.927702,Local Freight,Other,Straight Truck,86f040db7ffffff,87f040db2ffffff,88f040db2dfffff
Local_Freight_Other_Straight Truck_0000392,-77.656362,37.939161,Local Freight,Other,Straight Truck,86f046aefffffff,87f046aedffffff,88f046aeddfffff
Local_Freight_Other_Straight Truck_0000393,-77.664857,37.952579,Local Freight,Other,Straight Truck,86f046aefffffff,87f046a53ffffff,88f046aecbfffff
Transit_Bus_0000001,-76.24884,36.715606,Transit Bus,Transit Agency,Transit Bus,86f043c57ffffff,87f043c50ffffff,88f043c505fffff
Transit_Bus_0000002,-76.097589,36.775679,Transit Bus,Transit Agency,Transit Bus,86f043197ffffff,87f043196ffffff,88f0431965fffff
Transit_Bus_0000003,-76.256215,36.786824,Transit Bus,Transit Agency,Transit Bus,86f043c57ffffff,87f043c56ffffff,88f043c565fffff
Transit_Bus_0000004,-76.101125,36.787364,Transit Bus,Transit Agency,Transit Bus,86f043197ffffff,87f043196ffffff,88f0431965fffff
Transit_Bus_0000005,-76.352698,36.809444,Transit Bus,Transit Agency,Transit Bus,86f043c2fffffff,87f043c2affffff,88f043c2a9fffff
Transit_Bus_0000006,-76.069012,36.814471,Transit Bus,Transit Agency,Transit Bus,86f043567ffffff,87f043561ffffff,88f0435611fffff
Transit_Bus_0000007,-76.422381,36.821331,Transit Bus,Transit Agency,Transit Bus,86f043c27ffffff,87f043d0bffffff,88f043c259fffff
Transit_Bus_0000008,-76.275027,36.823061,Transit Bus,Transit Agency,Transit Bus,86f043c0fffffff,87f043c0bffffff,88f043c0b1fffff
Transit_Bus_0000009,-75.971258,36.832137,Transit Bus,Transit Agency,Transit Bus,86f04354fffffff,87f043548ffffff,88f0435487fffff
Transit_Bus_0000010,-76.190226,36.84108,Transit Bus,Transit Agency,Transit Bus,86f043cefffffff,87f043ceaffffff,88f043ceadfffff
Transit_Bus_0000011,-76.190294,36.841213,Transit Bus,Transit Agency,Transit Bus,86f043cefffffff,87f043ceaffffff,88f043ceadfffff
Transit_Bus_0000012,-76.21357,36.841557,Transit Bus,Transit Agency,Transit Bus,86f043ce7ffffff,87f043ceeffffff,88f043ceedfffff
Transit_Bus_0000013,-75.98582,36.846448,Transit Bus,Transit Agency,Transit Bus,86f04354fffffff,87f043548ffffff,88f043548dfffff
Transit_Bus_0000014,-76.129864,36.847027,Transit Bus,Transit Agency,Transit Bus,86f043ccfffffff,87f043cc8ffffff,88f043cc87fffff
Transit_Bus_0000015,-76.283474,36.850464,Transit Bus,Transit Agency,Transit Bus,86f043c0fffffff,87f043c0bffffff,88f043c0bdfffff
Transit_Bus_0000016,-76.303682,36.858912,Transit Bus,Transit Agency,Transit Bus,86f043c0fffffff,87f043c08ffffff,88f043c08dfffff
Transit_Bus_0000017,-75.989318,36.892826,Transit Bus,Transit Agency,Transit Bus,86f04354fffffff,87f04354effffff,88f04354e1fffff
Transit_Bus_0000018,-76.137797,36.904554,Transit Bus,Transit Agency,Transit Bus,86f043ccfffffff,87f043cceffffff,88f043cca9fffff
Transit_Bus_0000019,-76.312152,36.943201,Transit Bus,Transit Agency,Transit Bus,86f043c0fffffff,87f043c0effffff,88f043c0edfffff
Transit_Bus_0000020,-76.272542,36.945231,Transit Bus,Transit Agency,Transit Bus,86f043c1fffffff,87f043c19ffffff,88f043c19bfffff
Transit_Bus_0000021,-76.251738,36.953547,Transit Bus,Transit Agency,Transit Bus,86f043ce7ffffff,87f043ce6ffffff,88f043ce6bfffff
Transit_Bus_0000022,-76.434228,36.983556,Transit Bus,Transit Agency,Transit Bus,86f043d1fffffff,87f043d19ffffff,88f043d191fffff
Transit_Bus_0000023,-76.434538,37.022692,Transit Bus,Transit Agency,Transit Bus,86f043d1fffffff,87f043d19ffffff,88f043d195fffff
Transit_Bus_0000024,-76.346812,37.030744,Transit Bus,Transit Agency,Transit Bus,86f043c07ffffff,87f043c00ffffff,88f043c00dfffff
Transit_Bus_0000025,-76.293279,37.042828,Transit Bus,Transit Agency,Transit Bus,86f043c1fffffff,87f043c18ffffff,88f043c1d5fffff
Transit_Bus_0000026,-76.389419,37.042894,Transit Bus,Transit Agency,Transit Bus,86f043c37ffffff,87f043c22ffffff,88f043c225fffff
Transit_Bus_0000027,-76.41924,37.061841,Transit Bus,Transit Agency,Transit Bus,86f043d1fffffff,87f043d1bffffff,88f043d1b3fffff
Transit_Bus_0000028,-76.485249,37.062264,Transit Bus,Transit Agency,Transit Bus,86f043d07ffffff,87f043d02ffffff,88f043d023fffff
Transit_Bus_0000029,-76.493913,37.110439,Transit Bus,Transit Agency,Transit Bus,86f043d07ffffff,87f043d02ffffff,88f043d025fffff
Transit_Bus_0000030,-76.579798,37.160767,Transit Bus,Transit Agency,Transit Bus,86f043d37ffffff,87f043d34ffffff,88f043d349fffff
Transit_Bus_0000031,-76.574582,37.192722,Transit Bus,Transit Agency,Transit Bus,86f043d37ffffff,87f043d34ffffff,88f043d345fffff
Transit_Bus_0000032,-76.57408,37.19292,Transit Bus,Transit Agency,Transit Bus,86f043d37ffffff,87f043d34ffffff,88f043d345fffff
Transit_Bus_0000033,-76.673218,37.256439,Transit Bus,Transit Agency,Transit Bus,86f040697ffffff,87f040694ffffff,88f0406941fffff
Transit_Bus_0000034,-76.70813,37.27629,Transit Bus,Transit Agency,Transit Bus,86f0406b7ffffff,87f0406b2ffffff,88f0406b2dfffff
Transit_Bus_0000035,-76.73748,37.34662,Transit Bus,Transit Agency,Transit Bus,86f042b6fffffff,87f042b6bffffff,88f042b6b1fffff
Transit_Bus_0000036,-77.408503,37.347818,Transit Bus,Transit Agency,Transit Bus,86f040cafffffff,87f040ca8ffffff,88f040ca89fffff
Transit_Bus_0000037,-77.441643,37.445737,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca1ffffff,88f040ca19fffff
Transit_Bus_0000038,-77.511483,37.480748,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d88ffffff,88f040d88dfffff
Transit_Bus_0000039,-77.53372,37.498832,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d81ffffff,88f040d8cdfffff
Transit_Bus_0000040,-77.47619,37.500695,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8bffffff,88f040d8b5fffff
Transit_Bus_0000041,-77.466559,37.502097,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca4ffffff,88f040ca4bfffff
Transit_Bus_0000042,-77.47545,37.50223,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8bffffff,88f040d8b5fffff
Transit_Bus_0000043,-77.528125,37.502388,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8cffffff,88f040d8cdfffff
Transit_Bus_0000044,-77.474487,37.503229,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8bffffff,88f040d8b5fffff
Transit_Bus_0000045,-77.476311,37.504224,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8bffffff,88f040d8b5fffff
Transit_Bus_0000046,-77.50225,37.504808,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d88ffffff,88f040d885fffff
Transit_Bus_0000047,-77.333703,37.507498,Transit Bus,Transit Agency,Transit Bus,86f040c8fffffff,87f040c8affffff,88f040c8abfffff
Transit_Bus_0000048,-77.422331,37.530838,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca3ffffff,88f040ca31fffff
Transit_Bus_0000049,-77.432123,37.542653,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca3ffffff,88f040ca39fffff
Transit_Bus_0000050,-77.432003,37.542757,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca3ffffff,88f040ca39fffff
Transit_Bus_0000051,-77.438568,37.544935,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca0ffffff,88f040ca07fffff
Transit_Bus_0000052,-77.438983,37.545703,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca0ffffff,88f040ca07fffff
Transit_Bus_0000053,-77.451197,37.545978,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca0ffffff,88f040ca09fffff
Transit_Bus_0000054,-77.486931,37.555349,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8affffff,88f040d8a1fffff
Transit_Bus_0000055,-77.538902,37.576327,Transit Bus,Transit Agency,Transit Bus,86f040d87ffffff,87f040d81ffffff,88f040d81dfffff
Transit_Bus_0000056,-77.421425,37.57993,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca3ffffff,88f040ca35fffff
Transit_Bus_0000057,-77.498363,37.582978,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8affffff,88f040d8adfffff
Transit_Bus_0000058,-77.49725,37.58458,Transit Bus,Transit Agency,Transit Bus,86f040d8fffffff,87f040d8affffff,88f040d8adfffff
Transit_Bus_0000059,-77.439705,37.589478,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca0ffffff,88f040ca05fffff
Transit_Bus_0000060,-77.450258,37.605325,Transit Bus,Transit Agency,Transit Bus,86f040ca7ffffff,87f040ca6ffffff,88f040ca63fffff
Transit_Bus_0000061,-77.509514,37.628336,Transit Bus,Transit Agency,Transit Bus,86f040d9fffffff,87f040d9dffffff,88f040d9d9fffff
Transit_Bus_0000062,-77.644296,37.662978,Transit Bus,Transit Agency,Transit Bus,86f046a5fffffff,87f046a59ffffff,88f046a59dfffff
School_Bus_0000001,-76.41264232,36.97610075,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c26bfffff
School_Bus_0000002,-76.41685476,36.98207495,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c269fffff
School_Bus_0000003,-76.40281209,36.9830577,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c263fffff
School_Bus_0000004,-76.41126116,36.99539024,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c261fffff
School_Bus_0000005,-76.42177796,36.99600765,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c269fffff
School_Bus_0000006,-76.42798402,37.00367512,School Bus,School,School Bus,86f043d1fffffff,87f043d19ffffff,88f043d197fffff
School_Bus_0000007,-76.42715432,37.006222,School Bus,School,School Bus,86f043d1fffffff,87f043d19ffffff,88f043d197fffff
School_Bus_0000008,-76.3646412,37.01064425,School Bus,School,School Bus,86f043c07ffffff,87f043c04ffffff,88f043c041fffff
School_Bus_0000009,-76.36787979,37.0106567,School Bus,School,School Bus,86f043c07ffffff,87f043c04ffffff,88f043c041fffff
School_Bus_0000010,-76.37556628,37.0163317,School Bus,School,School Bus,86f043c07ffffff,87f043c04ffffff,88f043c04dfffff
School_Bus_0000011,-76.39946727,37.01823,School Bus,School,School Bus,86f043c27ffffff,87f043c22ffffff,88f043c22dfffff
School_Bus_0000012,-76.38192722,37.02409615,School Bus,School,School Bus,86f043c27ffffff,87f043c22ffffff,88f043c227fffff
School_Bus_0000013,-76.44764278,37.02465952,School Bus,School,School Bus,86f043d1fffffff,87f043d1dffffff,88f043d18bfffff
School_Bus_0000014,-76.44764904,37.0246697,School Bus,School,School Bus,86f043d1fffffff,87f043d1dffffff,88f043d18bfffff
School_Bus_0000015,-76.32079461,37.02616205,School Bus,School,School Bus,86f043c07ffffff,87f043c03ffffff,88f043c035fffff
School_Bus_0000016,-76.31340003,37.02795095,School Bus,School,School Bus,86f043c1fffffff,87f043c03ffffff,88f043c1cbfffff
School_Bus_0000017,-76.46394764,37.0286179,School Bus,School,School Bus,86f043d1fffffff,87f043d1dffffff,88f043d1ddfffff
School_Bus_0000018,-76.40559706,37.03366885,School Bus,School,School Bus,86f043c27ffffff,87f043c26ffffff,88f043c35bfffff
School_Bus_0000019,-76.31683496,37.03430322,School Bus,School,School Bus,86f043c07ffffff,87f043c03ffffff,88f043c035fffff
School_Bus_0000020,-76.43912265,37.03532595,School Bus,School,School Bus,86f043d1fffffff,87f043d19ffffff,88f043d183fffff
School_Bus_0000021,-76.42519963,37.04098195,School Bus,School,School Bus,86f043d1fffffff,87f043d1bffffff,88f043d1bbfffff
School_Bus_0000022,-76.4208723,37.042807,School Bus,School,School Bus,86f043d1fffffff,87f043d1bffffff,88f043d1bbfffff
School_Bus_0000023,-76.4611325,37.04493405,School Bus,School,School Bus,86f043d1fffffff,87f043d1cffffff,88f043d1c3fffff
School_Bus_0000024,-76.30756477,37.04511175,School Bus,School,School Bus,86f043c1fffffff,87f043c1cffffff,88f043c1cbfffff
School_Bus_0000025,-76.3235337,37.0451813,School Bus,School,School Bus,86f043c07ffffff,87f043c02ffffff,88f043c023fffff
School_Bus_0000026,-76.31189271,37.04629965,School Bus,School,School Bus,86f043c1fffffff,87f043c1cffffff,88f043c1cbfffff
School_Bus_0000027,-76.34209185,37.0482053,School Bus,School,School Bus,86f043c07ffffff,87f043c02ffffff,88f043c029fffff
School_Bus_0000028,-76.35535064,37.04893835,School Bus,School,School Bus,86f043c07ffffff,87f043c06ffffff,88f043c06bfffff
School_Bus_0000029,-76.38484091,37.0492444,School Bus,School,School Bus,86f043c37ffffff,87f043c31ffffff,88f043c319fffff
School_Bus_0000030,-76.41550107,37.04968375,School Bus,School,School Bus,86f043d1fffffff,87f043d1bffffff,88f043d1b3fffff
School_Bus_0000031,-76.428877,37.051921,School Bus,School,School Bus,86f043d1fffffff,87f043d1bffffff,88f043d1b9fffff
School_Bus_0000032,-76.38518971,37.05201805,School Bus,School,School Bus,86f043c37ffffff,87f043c31ffffff,88f043c319fffff
School_Bus_0000033,-76.47500746,37.0527137,School Bus,School,School Bus,86f043d1fffffff,87f043d1cffffff,88f043d1c9fffff
School_Bus_0000034,-76.32985376,37.05321735,School Bus,School,School Bus,86f043c07ffffff,87f043c02ffffff,88f043c023fffff
School_Bus_0000035,-76.31868515,37.05449205,School Bus,School,School Bus,86f043c07ffffff,87f043c1cffffff,88f043c1c9fffff
School_Bus_0000036,-76.498029,37.054825,School Bus,School,School Bus,86f043d07ffffff,87f043d02ffffff,88f043d029fffff
School_Bus_0000037,-76.37359429,37.05545765,School Bus,School,School Bus,86f043c37ffffff,87f043c31ffffff,88f043c313fffff
School_Bus_0000038,-76.33716296,37.05719985,School Bus,School,School Bus,86f043c07ffffff,87f043c02ffffff,88f043c029fffff
School_Bus_0000039,-76.43138603,37.06095221,School Bus,School,School Bus,86f043d1fffffff,87f043d1bffffff,88f043d1b9fffff
School_Bus_0000040,-76.31732312,37.06101345,School Bus,School,School Bus,86f043c07ffffff,87f043c1cffffff,88f043c1c9fffff
