,hour,power,Day,School_name,Lat,Lon
12454,23,150,Mon,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12455,24,150,Mon,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12456,1,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12457,2,110.5,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12458,3,43,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12459,4,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12460,5,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12461,6,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12462,7,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12463,8,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12464,9,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12465,10,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12466,11,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12467,12,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12468,13,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12469,14,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12470,15,0,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12471,16,40.5,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12472,17,93,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12473,18,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12474,19,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12475,20,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12476,21,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12477,22,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12478,23,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12479,24,150,Tue,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12480,1,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12481,2,110.5,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12482,3,43,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12483,4,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12484,5,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12485,6,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12486,7,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12487,8,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12488,9,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12489,10,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12490,11,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12491,12,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12492,13,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12493,14,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12494,15,0,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12495,16,40.5,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12496,17,93,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12497,18,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12498,19,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12499,20,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12500,21,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12501,22,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12502,23,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12503,24,150,Wed,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12504,1,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12505,2,110.5,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12506,3,43,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12507,4,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12508,5,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12509,6,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12510,7,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12511,8,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12512,9,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12513,10,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12514,11,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12515,12,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12516,13,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12517,14,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12518,15,0,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12519,16,40.5,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12520,17,93,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12521,18,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12522,19,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12523,20,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12524,21,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12525,22,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12526,23,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12527,24,150,Thu,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12528,1,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12529,2,110.5,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12530,3,43,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12531,4,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12532,5,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12533,6,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12534,7,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12535,8,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12536,9,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12537,10,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12538,11,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12539,12,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12540,13,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12541,14,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12542,15,0,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12543,16,40.5,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12544,17,93,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12545,18,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12546,19,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12547,20,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12548,21,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12549,22,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12550,23,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12551,24,150,Fri,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12552,1,150,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12553,2,110.5,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12554,3,43,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12555,4,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12556,5,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12557,6,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12558,7,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12559,8,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12560,9,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12561,10,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12562,11,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12563,12,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12564,13,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12565,14,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12566,15,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12567,16,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12568,17,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12569,18,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12570,19,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12571,20,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12572,21,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12573,22,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12574,23,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12575,24,0,Sat,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12576,1,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12577,2,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12578,3,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12579,4,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12580,5,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12581,6,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12582,7,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12583,8,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12584,9,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12585,10,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12586,11,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12587,12,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12588,13,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12589,14,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12590,15,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12591,16,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12592,17,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12593,18,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12594,19,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12595,20,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12596,21,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12597,22,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12598,23,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12599,24,0,Sun,CHRISTOPHER C. KRAFT ELEM,37.04968375,-76.41550107
12600,1,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12601,2,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12602,3,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12603,4,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12604,5,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12605,6,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12606,7,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12607,8,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12608,9,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12609,10,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12610,11,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12611,12,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12612,13,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12613,14,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12614,15,0,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12615,16,10,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12616,17,133,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12617,18,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12618,19,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12619,20,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12620,21,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12621,22,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12622,23,150,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12623,24,136,Mon,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12624,1,90,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12625,2,90,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12626,3,90,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12627,4,63.5,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12628,5,46,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12629,6,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12630,7,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12631,8,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12632,9,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12633,10,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12634,11,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12635,12,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12636,13,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12637,14,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12638,15,0,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12639,16,10,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12640,17,133,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12641,18,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12642,19,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12643,20,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12644,21,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12645,22,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12646,23,150,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12647,24,136,Tue,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12648,1,90,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12649,2,90,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12650,3,90,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12651,4,63.5,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12652,5,46,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12653,6,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12654,7,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12655,8,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12656,9,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12657,10,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12658,11,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12659,12,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12660,13,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12661,14,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12662,15,0,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12663,16,10,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12664,17,133,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12665,18,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12666,19,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12667,20,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12668,21,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12669,22,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12670,23,150,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12671,24,136,Wed,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12672,1,90,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12673,2,90,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12674,3,90,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12675,4,63.5,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12676,5,46,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12677,6,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12678,7,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12679,8,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12680,9,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12681,10,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12682,11,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12683,12,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12684,13,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12685,14,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12686,15,0,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12687,16,10,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12688,17,133,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12689,18,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12690,19,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12691,20,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12692,21,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12693,22,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12694,23,150,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12695,24,136,Thu,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12696,1,90,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12697,2,90,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12698,3,90,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12699,4,63.5,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12700,5,46,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12701,6,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12702,7,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12703,8,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12704,9,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12705,10,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12706,11,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12707,12,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12708,13,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12709,14,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12710,15,0,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12711,16,10,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12712,17,133,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12713,18,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12714,19,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12715,20,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12716,21,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12717,22,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12718,23,150,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12719,24,136,Fri,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12720,1,90,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12721,2,90,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12722,3,90,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12723,4,63.5,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12724,5,46,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12725,6,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12726,7,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12727,8,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12728,9,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12729,10,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12730,11,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12731,12,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12732,13,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12733,14,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12734,15,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12735,16,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12736,17,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12737,18,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12738,19,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12739,20,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12740,21,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12741,22,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12742,23,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12743,24,0,Sat,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12744,1,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12745,2,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12746,3,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12747,4,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12748,5,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12749,6,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12750,7,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12751,8,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12752,9,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12753,10,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12754,11,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12755,12,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12756,13,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12757,14,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12758,15,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12759,16,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12760,17,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12761,18,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12762,19,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12763,20,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12764,21,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12765,22,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12766,23,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12767,24,0,Sun,FRANCIS ASBURY ELEM,37.07056545,-76.29868719
12768,1,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12769,2,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12770,3,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12771,4,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12772,5,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12773,6,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12774,7,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12775,8,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12776,9,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12777,10,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12778,11,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12779,12,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12780,13,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
12781,14,0,Mon,FRANCIS W. JONES MAGNET MIDDLE,37.04511175,-76.30756477
